read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
180a0f9e-19e6-4717-ac2d-aad5203aa914	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	564	12.89	512	52983	2022-11-09T12:57:05.753060+00:00
f04aa063-5620-4a71-a93a-2bd494208a7f	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	659	11.34	439	49666	2022-11-09T12:58:40.753060+00:00
fe40a944-c217-4c02-9187-1923a37b1fd0	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	804	15.47	444	53526	2022-11-09T13:01:59.753060+00:00
41d1d810-c9f4-41cb-a69f-7fe00a1f3097	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	590	13.99	107	60718	2022-11-09T13:02:21.753060+00:00
92d17819-4587-4fc0-aa2e-5b5363282f9c	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	115	9.62	46	56550	2022-11-09T13:03:57.753060+00:00
f8cb25ab-3fb6-45a1-85e1-99707ecf8742	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	459	11.20	306	58665	2022-11-09T13:04:07.753060+00:00
477658e3-ed4e-4eb2-bc71-a3bfc651132f	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	445	13.43	52	57355	2022-11-09T13:04:10.753060+00:00
30f92175-4bb4-43c4-8e2e-33b61286e6aa	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	794	13.75	112	66547	2022-11-09T13:07:30.753060+00:00
d7044f05-afe5-41b6-8c89-9509dd13b62d	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	393	13.21	292	42387	2022-11-09T13:08:58.753060+00:00
e106437b-17b3-48d8-a561-665361a39d5e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	782	14.57	320	62375	2022-11-09T13:09:33.753060+00:00
e192d6ec-118e-4d4e-a311-b9ca256b5c5e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	860	14.83	3	52540	2022-11-09T13:09:50.753060+00:00
1efb1270-1ed9-416b-8cd3-22e3b8dbbbc7	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	114	9.67	160	65762	2022-11-09T13:13:51.753060+00:00
8740cbb0-6b8c-4614-ab5c-492d3c6fd437	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	312	13.04	334	59502	2022-11-09T13:15:23.753060+00:00
1e7ccac0-1b34-4bc9-9124-118b7a8b75d2	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	812	12.44	152	23805	2022-11-09T13:16:52.753060+00:00
f3f3f587-c547-4e4e-a920-9d339d2b096e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1016	15.52	142	67173	2022-11-09T13:17:34.753060+00:00
baaeee06-f857-4e7e-8644-f5399d1ad274	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	190	11.17	499	68304	2022-11-09T13:23:18.753060+00:00
4792babb-becf-4baf-b5aa-c7698376d52d	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1079	16.32	19	62268	2022-11-09T13:23:29.753060+00:00
f1f9f18c-700b-4196-b1ef-07df1a1ae0c1	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	341	11.76	492	56150	2022-11-09T13:25:35.753060+00:00
2902a693-9f29-4cbf-a2c6-e624d19ac588	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	572	13.50	74	27474	2022-11-09T13:26:24.753060+00:00
a5c140fb-456a-4b72-92b2-91a0442c8950	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	807	14.43	245	69632	2022-11-09T13:26:26.753060+00:00
352ee698-3c45-4efb-899d-4d59679f351b	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	276	11.58	135	70759	2022-11-09T13:27:29.753060+00:00
1f8da298-f8bf-4670-844f-3d6023796440	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	996	13.03	165	74212	2022-11-09T13:31:24.753060+00:00
612ce7b7-c7d0-45d8-a6c1-6587b8df578f	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	462	13.78	173	77885	2022-11-09T13:32:24.753060+00:00
7b2f24c7-3729-4217-ae98-dfd988b2601b	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	459	12.27	460	75742	2022-11-09T13:33:49.753060+00:00
a3e4ab32-170d-4e73-a33b-d2414d780237	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	354	10.66	500	79155	2022-11-09T13:36:52.753060+00:00
4a0e2b38-2c59-41bb-a9ae-0b6dbab189c7	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	578	12.14	118	79562	2022-11-09T13:37:23.753060+00:00
eeff9475-04fb-4e51-a39c-31dd05ea8dec	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	687	13.49	211	66289	2022-11-09T13:38:20.753060+00:00
20aad09f-fa35-5492-b5a7-8cd58cf8d638	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	120	9.42	172	79692	2022-11-09T13:40:18.753060+00:00
74030eaf-6ce8-4b29-bc48-2f462efdd91b	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	959	13.36	406	74930	2022-11-09T13:40:51.753060+00:00
65e96152-01bb-4473-8a80-2e392afa26d7	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	780	12.29	6	81948	2022-11-09T13:43:57.753060+00:00
9232757b-0e86-48bf-aeb6-a6916a618158	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	712	14.97	30	84006	2022-11-09T13:46:47.753060+00:00
feafb3b5-b723-42e3-bae1-640a0e2c6182	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	385	12.41	478	82760	2022-11-09T13:49:21.753060+00:00
7e6c3d58-ea8e-426c-83cc-3300dd09d071	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	117	9.79	346	73452	2022-11-09T13:49:54.753060+00:00
5cae62ec-17c5-440d-afae-a572d1867720	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	117	9.65	374	84003	2022-11-09T13:53:31.753060+00:00
c9fcc0b1-a62b-4ff5-b31d-986ebccb0a6c	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	847	14.28	45	82963	2022-11-09T13:55:37.753060+00:00
66e6bc3b-4349-463e-9716-8513df412a81	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	323	11.55	68	81543	2022-11-09T13:56:47.753060+00:00
