read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
a29a8821-3e55-433d-91ba-3cbc9080daeb	barcode93/reads.fastq	barcode93	916	15.99	32	15993	2021-11-24T15:57:50Z
b334406b-e38e-4bb2-a0df-ec4fffd19c80	barcode93/reads.fastq	barcode93	641	10.92	108	17796	2021-11-24T16:07:45Z
17bebf9f-8954-4881-8c1a-a1c6b87cf649	barcode93/reads.fastq	barcode93	1124	14.66	122	18638	2021-11-24T16:45:17Z
cc8a307b-06a7-48a7-bfd8-515ffc94a385	barcode93/reads.fastq	barcode93	1230	13.98	196	5668	2021-11-24T13:38:20Z
a46c60b5-2c51-4465-94aa-86445eb7af44	barcode93/reads.fastq	barcode93	1349	10.06	104	22134	2021-11-24T16:52:40Z
d00ff782-96fd-4591-82f4-de9b4b5d4876	barcode93/reads.fastq	barcode93	1228	11.76	312	21240	2021-11-24T16:55:33Z
27b55a97-cf89-4aae-8c39-de28aba1af77	barcode93/reads.fastq	barcode93	838	10.96	101	13986	2021-11-24T15:06:11Z
3c731863-f893-4681-a2eb-86ce89f58c87	barcode93/reads.fastq	barcode93	1062	12.70	182	18040	2021-11-24T16:44:22Z
4ac9ec38-9a4f-424e-bcd4-32854fc7f5d9	barcode93/reads.fastq	barcode93	1132	12.07	104	17364	2021-11-24T15:59:08Z
74393aae-f5eb-4f16-83a2-8979020eef1a	barcode93/reads.fastq	barcode93	900	9.97	143	18323	2021-11-24T16:09:50Z
772f4cf7-7fd9-4d47-ac50-12842d64ee70	barcode93/reads.fastq	barcode93	942	15.16	203	5572	2021-11-24T13:39:20Z
7cde9084-510e-4a75-aebd-a013aae8fbf9	barcode93/reads.fastq	barcode93	836	15.42	54	18040	2021-11-24T16:08:42Z
801d8bd0-124f-4885-bb10-c15f7320573d	barcode93/reads.fastq	barcode93	1163	14.70	117	18620	2021-11-24T16:32:16Z
8592f6c0-b771-4840-838e-cb0ec05cf4b1	barcode93/reads.fastq	barcode93	1218	15.82	75	10041	2021-11-24T15:59:45Z
8a8133e3-b10a-4707-a346-29c5b007b81b	barcode93/reads.fastq	barcode93	1163	12.46	102	14784	2021-11-24T15:28:36Z
8d18c734-601c-4050-b4b3-a59d8a65d90b	barcode93/reads.fastq	barcode93	1090	10.03	197	15032	2021-11-24T16:14:53Z
9ff98975-2d58-41f3-8f59-590b42192410	barcode93/reads.fastq	barcode93	1133	16.30	343	17743	2021-11-24T16:50:52Z
a6b6ea01-957c-4323-b0c3-265a36543ac8	barcode93/reads.fastq	barcode93	1121	15.19	6	25424	2021-11-24T16:10:11Z
c552665c-f161-4756-9230-d7f9e1c9560f	barcode93/reads.fastq	barcode93	910	14.01	48	14064	2021-11-24T15:26:37Z
c93e79e3-7a4b-445b-9454-1331733bc4f1	barcode93/reads.fastq	barcode93	1129	11.31	132	15655	2021-11-24T16:04:45Z
ca2c5c6f-abbb-4eaa-9665-a12266c233d3	barcode93/reads.fastq	barcode93	2227	12.20	132	17217	2021-11-24T16:27:13Z
d392b381-cdaf-4a83-b229-486432cefc63	barcode93/reads.fastq	barcode93	1048	12.31	108	21280	2021-11-24T16:54:56Z
df3b0781-0a49-46ac-8348-8fdd391b6cc6	barcode93/reads.fastq	barcode93	921	13.05	71	15118	2021-11-24T16:13:44Z
e2037562-9805-4f4d-971c-960db6122101	barcode93/reads.fastq	barcode93	919	14.83	195	16568	2021-11-24T16:21:31Z
f4897bef-b2c3-4565-a0d4-37198f42cc1f	barcode93/reads.fastq	barcode93	1127	11.11	7	19428	2021-11-24T16:30:09Z
0da89644-1322-4490-8263-dc8f994b043b	barcode93/reads.fastq	barcode93	1143	11.40	101	17930	2021-11-24T15:55:36Z
3a914403-cf23-423b-a7c2-07c922ed9d5a	barcode93/reads.fastq	barcode93	1105	14.05	430	18785	2021-11-24T16:54:08Z
6c0e4c0b-af4c-4089-b527-dc53e8897b6f	barcode93/reads.fastq	barcode93	1279	12.93	55	18345	2021-11-24T15:58:18Z
71583d87-fcee-434b-827a-fbf79c4f79b3	barcode93/reads.fastq	barcode93	1130	15.21	108	19629	2021-11-24T16:32:12Z
9d3710f4-aaa2-4178-acd5-2db5aee1addb	barcode93/reads.fastq	barcode93	1273	15.09	177	18274	2021-11-24T16:19:34Z
b6018f9d-0d4f-4d77-8cb9-bbee62c0195c	barcode93/reads.fastq	barcode93	1122	14.83	500	13851	2021-11-24T15:30:12Z
dbb9bdd1-a751-4543-b745-45cb564263ca	barcode93/reads.fastq	barcode93	908	15.69	309	19438	2021-11-24T16:50:33Z
f99ef3db-f765-41ca-8e1a-cb56b6c779db	barcode93/reads.fastq	barcode93	901	13.36	332	18937	2021-11-24T16:55:46Z
0163d6d0-245c-4551-a348-3019b048449d	barcode93/reads.fastq	barcode93	1200	14.88	68	12661	2021-11-24T15:12:53Z
13ef4e60-64b9-47c7-9cb8-3e07ac5a5667	barcode93/reads.fastq	barcode93	1259	16.13	450	13722	2021-11-24T15:26:44Z
17e0d4c2-4fcb-477b-a85a-24033f2a5dbc	barcode93/reads.fastq	barcode93	451	12.24	368	21563	2021-11-24T16:54:52Z
1a3da5e5-40b4-489b-9189-cd229c300668	barcode93/reads.fastq	barcode93	1132	11.91	87	19998	2021-11-24T16:32:56Z
1c9172e4-5eed-4581-b357-538bcd413e5f	barcode93/reads.fastq	barcode93	475	12.75	185	12753	2021-11-24T15:14:01Z
2eab33ef-8ddf-4d99-b77c-28971058bdcf	barcode93/reads.fastq	barcode93	251	11.55	71	12261	2021-11-24T15:39:06Z
340d31ab-501f-4f3d-b546-3d514cea786b	barcode93/reads.fastq	barcode93	255	12.06	7	13654	2021-11-24T15:24:36Z
386fce61-8838-48f5-b1b3-3015b620d15b	barcode93/reads.fastq	barcode93	1131	14.82	147	20516	2021-11-24T16:32:50Z
5837d9e8-25eb-4787-832a-46a924ad97dc	barcode93/reads.fastq	barcode93	2338	9.35	493	23950	2021-11-24T15:30:50Z
63b4c0dd-78d2-46bd-8093-da0d16556762	barcode93/reads.fastq	barcode93	997	14.96	27	13071	2021-11-24T15:25:48Z
6522eb68-1e75-4998-91b5-53b483c1ced3	barcode93/reads.fastq	barcode93	1122	14.16	20	13811	2021-11-24T15:38:43Z
6bb90787-e445-42bb-90f0-d6894f125f7e	barcode93/reads.fastq	barcode93	1288	13.88	64	12843	2021-11-24T14:57:47Z
