read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
ae1f0d82-7854-4445-94dc-6e25c848c356	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	480	12.78	196	13396	2022-08-12T13:23:46.257859+01:00
68425abc-5416-487c-8026-510a99d957bc	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	359	10.56	141	14065	2022-08-12T13:20:05.257859+01:00
b6bf529c-74ae-4c1e-9512-23adbbf5c673	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	976	11.51	97	15355	2022-08-12T13:23:51.257859+01:00
73c98d2e-c870-4bc1-bb01-13838f7054fa	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	241	10.84	231	14979	2022-08-12T13:20:05.257859+01:00
cbc2d5e0-10bc-4a34-9402-32ce7a84a544	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	587	12.57	472	12634	2022-08-12T13:23:47.257859+01:00
79434af6-8922-4368-90da-7c1d13456f2e	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	362	11.66	277	13445	2022-08-12T13:20:03.257859+01:00
d1aa2239-b2ea-4d15-a4d1-7d37f72d79f5	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	366	9.19	337	15313	2022-08-12T13:23:54.257859+01:00
8f1261f3-0a63-4f7c-994d-79e7e8e43be1	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	572	13.95	187	14026	2022-08-12T13:20:07.257859+01:00
d2260937-469c-4676-b54c-b0e9cdf519f5	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	725	13.77	309	14081	2022-08-12T13:23:50.257859+01:00
be721f30-4539-483b-9e14-8f57970c83b9	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	450	12.12	253	12489	2022-08-12T13:20:01.257859+01:00
d7516d4e-928f-4c2b-bea7-f4aa33eaadc3	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	864	12.54	488	14269	2022-08-12T13:23:47.257859+01:00
d0725335-2b2c-4090-9adc-cd0d26d0f414	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	325	12.99	412	13537	2022-08-12T13:20:01.257859+01:00
e310c63e-51d0-49ff-965d-f908ee28278e	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	512	12.88	244	13545	2022-08-12T13:20:06.257859+01:00
e6c2cb4d-0b6d-479f-a71c-952a228df02e	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	218	10.40	241	13694	2022-08-12T13:20:06.257859+01:00
f055a387-9dc3-48f6-967d-18246a861496	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	697	10.46	460	14413	2022-08-12T13:20:01.257859+01:00
f0571df2-aaac-4fa1-9b22-e558bde3a6cb	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	627	11.27	7	13498	2022-08-12T13:20:04.257859+01:00
f6c56270-4576-4567-af38-3272ba24a180	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1115	12.34	6	12291	2022-08-12T13:20:00.257859+01:00
feb107b7-3b4d-4820-b11e-66caac891cb6	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	265	12.63	241	13665	2022-08-12T13:19:56.257859+01:00
17ef4670-493e-4214-9946-494455e5e593	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	965	15.00	423	16664	2022-08-12T13:37:28.257859+01:00
340aeabe-803f-449f-916a-5c5797c40dd2	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1242	13.73	26	18100	2022-08-12T13:37:25.257859+01:00
440acf1a-981d-4e25-a79d-4de9d5718320	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	451	13.21	447	15299	2022-08-12T13:37:33.257859+01:00
5104fd56-5328-4e6e-837e-2199872889f8	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	863	12.57	31	16454	2022-08-12T13:37:20.257859+01:00
5b50cd55-1680-4765-826b-e9027be589a7	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	520	11.13	73	17636	2022-08-12T13:37:19.257859+01:00
8e2c9eb6-3357-4251-ab7a-6a861c7c8ee7	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	196	10.73	414	15861	2022-08-12T13:37:27.257859+01:00
a357b2fa-c207-4b78-9cf0-32dd94b0a474	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	515	13.31	26	18114	2022-08-12T13:37:33.257859+01:00
a8f5d2c7-9218-4bc1-9e40-84593264929c	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	685	12.24	458	17124	2022-08-12T13:37:24.257859+01:00
b51f7e16-77aa-499e-9833-63a300cc5bdf	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	940	13.26	61	15580	2022-08-12T13:37:15.257859+01:00
cf4e60b6-12cf-4905-b66d-550ab3c6b87b	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	496	11.77	408	17024	2022-08-12T13:37:21.257859+01:00
d5a021da-3db0-4c66-85d3-787bd0e928b2	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	998	13.13	383	13937	2022-08-12T13:37:29.257859+01:00
1a0a2a09-c61b-4572-89c9-e95c5190f8bd	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	405	10.86	183	18847	2022-08-12T13:32:47.257859+01:00
1da120a7-077f-40a1-8a29-ab75be5332cb	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	711	12.70	97	16821	2022-08-12T13:32:54.257859+01:00
240e2491-1915-4558-b6d5-d667d561c5db	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	267	9.49	373	15176	2022-08-12T13:32:42.257859+01:00
4b585ee3-8df5-464b-a947-9c235c6f9df2	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	434	9.88	103	16855	2022-08-12T13:32:49.257859+01:00
4bf986f6-36a4-4033-bbf1-b3b8de93f99b	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	568	11.87	50	16528	2022-08-12T13:32:45.257859+01:00
54b3a051-684e-4f41-8a6f-34a68fa79d64	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	760	10.58	450	16526	2022-08-12T13:32:59.257859+01:00
56b0329d-973b-48e5-b061-2d8746ed06f9	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	910	13.35	363	16307	2022-08-12T13:32:52.257859+01:00
6784c22a-8957-4358-a8b3-80d57027da3d	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	787	9.49	46	14705	2022-08-12T13:32:37.257859+01:00
79ec2fdd-a46e-45fb-ba99-f54e8ce6a305	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	507	10.18	264	16170	2022-08-12T13:32:42.257859+01:00
